Rowan Atkinson	ENTP	men_files/rowan-atkinson.jpg
Rush Limbaugh	ENTJ	files2/rush-limbaugh.jpg
Russell Crowe	INTJ	men_files/russell-crowe.jpg
Ryan Gosling	ISFP	men_files/ryan-gosling.jpg
Ryan Seacrest	ESTP	men_files/ryan-seacrest.jpg
Sacha Baron Cohen	ENTP	men_files/sacha-baron-cohen.jpg
Salma Hayek	ENTP	women_pics/salma-hayek.jpg
Salman Rushdie	ENFP	philosophers_files/rushdie.jpg
Sam Harris	INFJ	philosophers_files/samharris.jpg
Sam Walton	ESFJ	files2/sam-walton.jpg
Sandra Bullock	ENFP	women_pics/sandra-bullock.jpg
Sarah Jessica Parker	ESFJ	women_pics/parker.jpg
Sarah Michelle Gellar	ENFP	women_pics/sarah-michelle-gellar.jpg
Sarah Palin	ESFJ	files2/sarah-palin.jpg
Sasha Grey	ESTP	women_pics/sasha-grey.jpg
Scarlett Johansson	ISTP	women_pics/scarlett-johansson.jpg
Sean Connery	ISTJ	men_files/connery.jpg
Selena Gomez	ESFJ	women_pics/selena-gomez.jpg
Sergey Brin	INTP	files2/sergey-brin.jpg
Shailene Woodley	ENFP	women_pics/shailene-woodley.jpg
Shania Twain	ESFJ	women_pics/shania-twain.jpg
Sharon Stone	ENFP	women_pics/sharon-stone.jpg
Sheryl Sandberg	ENFJ	files2/sheryl-sandberg.jpg
Sigmund Freud	ISTJ	files2/sigmund-freud.jpg
Sigourney Weaver	INTP	women_pics/sigourney-weaver.jpg
Simon Cowell	ISTP	men_files/simon-cowell.jpg
Simone de Beauvoir	INFJ	files2/simone-de-beauvoir.jpg
Siouxsie Sioux	ENTP	women_pics/siouxsie-sioux.jpg
Skrillex	ISFP	men_files/skrillex.jpg
Snoop Dogg	ISTP	men_files/snoop-dogg.jpg
Soeren Kierkegaard	INFP	philosophers_files/kierkegaard.jpg
Sofia Coppola	ISFP	women_pics/sofia-coppola.jpg
Sonia Sotomayor	ESTJ	philosophers_files/sotomayor.jpg
Stanley Kubrick	ISTP	men_files/stanley-kubrick.jpg
Stephen Colbert	ENTP	men_files/stephen-colbert.jpg
Stephen Fry	ENTP	philosophers_files/fry.jpg
Stephen Hawking	INTJ	files2/stephen-hawking.jpg
Stephen R. Covey	ESTP	philosophers_files/covey.jpg
Steve Jobs	ISTP	files2/steve-jobs.jpg
Steve Wozniak	ENTP	files2/steve-wozniak.jpg
Steven Spielberg	ESFP	philosophers_files/spielberg.jpg
Steven Wright	ISTP	men_files/steven-wright.jpg
Stonewall Jackson	ISTJ	files2/stonewall-jackson2.jpg
Sufjan Stevens	INFJ	men_files/sufjan-stevens.jpg
Taylor Swift	ESTP	women_pics/taylor-swift.jpg
Tea Leoni	ENTJ	women_pics/tea-leoni.jpg
Teller	INFP	men_files/teller.jpg
Terrence Malick	INFP	men_files/terrence-malick.jpg
Terry Gilliam	ENTP	men_files/terry-gilliam.jpg
Theodore Roosevelt	ESTP	files2/theodore-roosevelt-main.jpg
Thich Nhat Hanh	ISFP	philosophers_files/hanh.jpg
Thom Yorke	INFP	men_files/thom-yorke.jpg
Thomas Hobbes	ISTJ	philosophers_files/hobbes.jpg
Thomas Jefferson	INFJ	philosophers_files/jefferson.jpg
Tiger Woods	ISFJ	philosophers_files/woods.jpg
Tilda Swinton	INFJ	women_pics/tilda-swinton.jpg
Tim Burton	INFP	philosophers_files/burton.jpg
Tina Fey	INTP	women_pics/tina-fey.jpg
Tom Clancy	ESTJ	files2/tomclancy.jpg
Tom Cruise	ISTP	men_files/tom-cruise.jpg
Tony Blair	ENFJ	philosophers_files/blair.jpg
Tony Robbins	ESFP	files2/tony-robbins.jpg
Tori Amos	INFP	women_pics/tori-amos.jpg
Traci Lords	ESTP	women_pics/traci-lords.jpg
Trent Reznor	ISFP	philosophers_files/reznor.jpg
Tyra Banks	ESFJ	philosophers_files/banks.jpg
Ulysses S. Grant	ISFP	files2/ulysses-s-grant-main.jpg
Uma Thurman	ESTJ	women_pics/uma-thurman.jpg
Umberto Eco	ENFP	files2/umberto-eco.jpg
Vaclav Havel	ENFJ	files2/vaclav-havel.jpg
Vanessa Hudgens	ESFJ	women_pics/vanessa-hudgens.jpg
Victoria Beckham	ESFJ	women_pics/victoria-beckham2.jpg
Vin Diesel	ESFJ	men_files/vin-diesel.jpg
Vincent van Gogh	INFP	files2/vincent-van-gogh.jpg
Virginia Woolf	INFP	philosophers_files/woolf.jpg
Voltaire	ENTP	philosophers_files/voltaire.jpg
Walt Disney	ENFP	files2/walt-disney2.jpg
Warren Buffett	ISTJ	files2/warren-buffett.jpg
Wayne Dyer	ESFP	files2/wayne-dyer.jpg
Werner Heisenberg	ENTP	files2/werner-heisenberg.jpg
Whitney Houston	ESFJ	women_pics/whitney-houston.jpg
Will Smith	ESFP	men_files/will-smith.jpg
William Blake	INFP	philosophers_files/blake.jpg
William Shakespeare	INFP	philosophers_files/shakespeare.jpg
Winston Churchill	ESTP	philosophers_files/churchill.jpg
Woodrow Wilson	INTJ	files2/woodrow-wilson.jpg
Woody Allen	ISTP	men_files/woody-allen.jpg
Woody Harrelson	ESFJ	men_files/woody-harrelson.jpg
Xenophon	ISTJ	philosophers_files/xenophon.jpg
Yulia Tymoshenko	ISTP	files2/yulia-tymoshenko.jpg
Zac Efron	ISFP	men_files/zac-efron.jpg
Zack de la Rocha	ENFJ	men_files/zack-de-la-rocha.jpg
